a,a,a,a,a
0.011077881,1.680664063,0,2,1.026000977
0.006137848,1.328125,0,2,0.968994141
0.00818634,1.625976563,0.666666667,2,1.12097168
0.007987976,1.625976563,1.333333333,1,1.151977539
0.007053375,1.143554688,0,2,0.967987061
0.005958557,1.680664063,0.666666667,2,1.068969727
0.014503479,1.40234375,0.666666667,2,1.182006836
0.009712219,1.493164063,0,1,1.086975098
0.003810883,1.202148438,1.333333333,2,1.144042969
0.006549835,1.381835938,0,2,1
0.012741089,1.58984375,0.666666667,2,1.136962891
0.013969421,1.551757813,0.666666667,1,1.117004395
0.010894775,1.646484375,0,2,1.031005859
0.007827759,1.572265625,0,2,0.957000732
0.019210815,1.680664063,0,2,1.037994385
0.009750366,1.447265625,0.666666667,2,1.131958008
0.013153076,1.572265625,0,2,0.970001221
0.010917664,1.680664063,0,2,1.022994995
0.010734558,1.501953125,0,2,0.993999481
0.011398315,0,0,1,1.04800415
0.010345459,1.514648438,0,2,1.042999268
0.009819031,1.680664063,0,2,1.045013428
0.017852783,1.625976563,0.666666667,2,1.171020508
0.005310059,0,2,2,1.278076172
0.004249573,1.276367188,0,2,0.993999481
0.013748169,1.625976563,0.666666667,1,1.232055664
0.0104599,1.341796875,0,1,0.994998932
0.005592346,0,0,2,0.924987793
0.009231567,1.576171875,0,2,1.032012939
0.010993958,1.592773438,0,1,1.036010742
0.007152557,1.440429688,0.666666667,2,1.104003906
0.015869141,1.197265625,0,2,0.977005005
0.014068604,1.501953125,0,1,1.031005859
0.00736618,1.680664063,0,2,1.01600647
0.018875122,1.317382813,1.333333333,2,1.156982422
0.00957489,0.823242188,0,2,1.001000404
0.017349243,1.625976563,0,2,1.049987793
0.011863708,1.18359375,0,2,0.981002808
0.011169434,1.813476563,0.666666667,1,1.140991211
0.007526398,1.2265625,0,2,0.967010498
0.009605408,1.143554688,0,2,0.940002441
0.004627228,1.328125,0,1,0.973999023
0.011161804,1.626953125,0,2,1.04699707
0.057952881,1.797851563,0.666666667,2,1.09197998
0.020751953,1.813476563,0.666666667,2,1.162963867
0.013381958,1.106445313,0,1,0.970001221
0.013458252,1.625976563,0,2,1.020996094
0.009819031,1.611328125,1.333333333,2,1.225952148
0.006530762,1.143554688,0.666666667,2,1.122009277
0.012123108,1.678710938,0,2,1.032989502
0.009376526,1.522460938,1.333333333,2,1.122009277
0.009185791,1.625976563,0,2,0.957000732
0.008491516,1.508789063,0.666666667,2,1.128051758
0.014030457,1.381835938,0.666666667,1,1.07598877
0.007209778,1.625976563,0,2,0.98399353
0.008666992,1.625976563,0,2,1.042999268
0.026031494,1.58984375,0,2,1.062988281
0.016876221,1.642578125,1.333333333,2,1.218994141
0.011367798,1.6484375,0.666666667,2,1.031005859
0.012153625,1.283203125,0,2,0.963989258
0.004692078,1.090820313,1.333333333,2,1.098999023
0.006706238,1.611328125,0,2,1.018997192
0.011863708,1.40625,0,2,1.002000809
2,2,2,2,2
0.01272583,0,0.666666667,1,1.122009277
0.00718689,1.440429688,0,2,1.044006348
0.017181396,1.36328125,1.333333333,2,1.168945313
0.016876221,1.369140625,0,2,1.04901123
0.012023926,1.625976563,0.666666667,2,1.130004883
0.008369446,1.532226563,0,2,1.003000259
0.007320404,1.500976563,0,2,0.98500061
0.014266968,1.251953125,0.666666667,2,1.045013428
0.007480621,1.625976563,0.666666667,1,1.07598877
0.018859863,1.572265625,0,2,0.963012695
0.012947083,1.813476563,1.333333333,2,1.141967773
0.005001068,1.143554688,0.666666667,2,1.117980957
0.009788513,1.522460938,1.333333333,2,1.172973633
0.025039673,1.576171875,1.333333333,2,1.149047852
0.015113831,1.646484375,0,2,0.993999481
0.010543823,1.625976563,0,2,1.036987305
0.001613617,1.680664063,0.666666667,2,1.093994141
0.016189575,1.19140625,1.333333333,1,1.198974609
0.015274048,1.58984375,0,2,1.055999756
0.005977631,1.103515625,0,2,0.979995728
0.011329651,1.625976563,1.333333333,1,1.145019531
0.007659912,1.626953125,0,1,1.018997192
0.01663208,1.625976563,0,2,0.946990967
0.00548172,1.515625,0.666666667,2,1.145019531
0.00343895,1.397460938,0,2,1.036010742
0.013458252,0.998535156,0,2,1.002000809
0.021224976,1.626953125,0.666666667,2,1.093994141
0.013511658,1.625976563,0,2,1.011001587
0.01159668,1.572265625,0,2,1.031005859
0.006057739,1.625976563,0,2,1.004001617
0.00957489,1.202148438,0.666666667,2,1.111022949
0.012878418,1.661132813,0,1,1.011001587
0.012649536,1.625976563,0,2,0.967987061
0.008308411,0,2,2,1.237060547
0.010932922,1.577148438,0.666666667,1,1.065979004
0.005008698,0,1.333333333,1,1.011001587
0.009338379,0,1.333333333,1,1.077026367
0.005596161,0,1.333333333,1,1.013999939
0.009590149,0,2,1,1.107971191
0.009841919,0,1.333333333,2,1.16394043
0.015625,0,1.333333333,1,1.004001617
0.009986877,0,2,1,1.070983887
0.017242432,0,2,1,1.17199707
0.008872986,0,1.333333333,0,1.049987793
0.006816864,0,1.333333333,1,1.141967773
0.008911133,0,1.333333333,1,1.101989746
0.013061523,0,2,1,1.186035156
0.00724411,0,2,2,1.161987305
0.005657196,0,1.333333333,1,1.08001709
0.008171082,0,1.333333333,1,0.932983398
0.006946564,0,1.333333333,1,1.058013916
0.016159058,0,2,1,1.109985352
0.006641388,0,1.333333333,1,0.938995361
0.01184845,0,1.333333333,1,1.026000977
0.01348114,0,1.333333333,1,1.039001465
0.011909485,0,1.333333333,0,1.012001038
0.017028809,0,1.333333333,1,1.010002136
0.061523438,0,1.333333333,1,1.039001465
0.012252808,0,2,1,1.124023438
0.055938721,0,0.666666667,1,1.196044922
0.009506226,0,1.333333333,1,1.001000404
0.007545471,0,2,2,1.150024414
0.009002686,0,1.333333333,0,1.136962891
0.007076263,0,1.333333333,1,0.934020996
0.015403748,0,1.333333333,1,1.137939453
0.002946854,0,1.333333333,2,0.993999481
0.008651733,0,2,1,1.058990479
0.007911682,0,1.333333333,1,1.026000977
0.012672424,0,1.333333333,0,1.042999268
0.00459671,0,1.333333333,1,1.005001068
0.010765076,0,1.333333333,1,1.165039063
0.013923645,0,1.333333333,1,1.013000488
0.00868988,0,1.333333333,1,1.073974609
0.014900208,0,1.333333333,1,0.981994629
0.013885498,0,2,2,1.125
0.005187988,0,1.333333333,1,0.957000732
0.009124756,0,1.333333333,1,0.937011719
0.011665344,0,1.333333333,0,0.963989258
0.0050354,0,1.333333333,1,1.010002136
0.032501221,0,2,1,1.085998535
0.015533447,0,2,1,1.146972656
0.011451721,0,1.333333333,0,0.966003418
0.015014648,0,1.333333333,1,1.024002075
0.009658813,0,1.333333333,1,1.119995117
0.012405396,0,2,1,1.104003906
0.011528015,0,1.333333333,1,1.088012695
0.008895874,0,1.333333333,1,1.151000977
0.007221222,0,1.333333333,1,0.986999512
0.00945282,0,2,1,1.088989258
0.015701294,0,2,0,1.119995117
0.010124207,0,1.333333333,1,1.050994873
0.017410278,0,1.333333333,1,1.062011719
0.022369385,0,1.333333333,1,0.987998962
0.010902405,0,1.333333333,1,1.130981445
0.006629944,0,2,1,1.018005371
0.011741638,0,1.333333333,1,0.966003418
0.007511139,0,1.333333333,1,1.128051758
0.00610733,0,1.333333333,1,1.058013916
0.00920105,0,1.333333333,1,1.033996582
0.01272583,0,0.666666667,1,1.122009277
2,0,2,2,2
0.00223732,0,1.333333333,1,1.058013916
0.009307861,0,1.333333333,1,1.065979004
0.008575439,0,1.333333333,1,1.032012939
0.011741638,0,2,1,1.07598877
0.007648468,0,1.333333333,1,1.018005371
0.015365601,0,1.333333333,1,0.987998962
0.062011719,0,2,1,1.04901123
0.00944519,0,2,2,0.993999481
0.013305664,0,1.333333333,1,0.935974121
0.015190125,0,1.333333333,1,1.139038086
0.003686905,0,2,1,1.166015625
0.044647217,0,1.333333333,1,1.192016602
0.010223389,0,1.333333333,1,1.119018555
0.008026123,0,1.333333333,1,1.006000519
0.006053925,0,1.333333333,1,1.068969727
0.012496948,0,2,1,1.085998535
0.009300232,0,1.333333333,0,1.106018066
0.013404846,0,1.333333333,1,1.003000259
0.013908386,0,1.333333333,1,0.995998383
0.012260437,0,1.333333333,0,1.128051758
0.010475159,0,1.333333333,0,0.972000122
0.012641907,0,1.333333333,1,0.973007202
0.007232666,0,2,1,1.088012695
0.00223732,0,1.333333333,1,1.070983887
0.007541656,0,1.333333333,1,1.061004639
0.02130127,0,2,1,1.062988281
0.015464783,0,1.333333333,1,1.070007324
0.008056641,0,1.333333333,1,1.094970703
0.015762329,0,1.333333333,1,1.054992676
0.008232117,0,2,1,1.173950195
0.005027771,0,1.333333333,2,1.029998779
0.00881958,0,1.333333333,1,0.998999596
0.044158936,0,0.666666667,1,1.181030273
0.020294189,0,2,0,1.055999756
0.00422287,1.73046875,2,2,0.986999512
0.005191803,1.688476563,2,2,0.966003418
0.002124786,1.431640625,2,2,0.944000244
0.003232956,1.572265625,1.333333333,2,1.126953125
0.004749298,1.572265625,0.666666667,1,1.122009277
0.002124786,1.643554688,2,2,0.945007324
0.008666992,1.688476563,1.333333333,2,1.029998779
0.004135132,1.82421875,1.333333333,2,1.16003418
0.004367828,1.65234375,2,1,1.086975098
0.005084991,1.463867188,0.666666667,2,1.018005371
0.0033741,1.740234375,2,2,1.156005859
0.007591248,1.834960938,1.333333333,2,1.104003906
0.00510788,1.694335938,1.333333333,1,1.093994141
0.006183624,1.606445313,2,2,1.088012695
0.003232956,1.868164063,2,2,0.924987793
0.006473541,1.688476563,2,2,0.954986572
0.004196167,1.723632813,1.333333333,2,1.053009033
0.004917145,1.868164063,2,2,0.95401001
0.005081177,1.688476563,2,2,0.931030273
0.007965088,1.922851563,2,2,0.940002441
0.005836487,0,2,1,0.937988281
0.004096985,1.672851563,2,2,1.055999756
0.005447388,1.688476563,2,2,0.924987793
0.006626129,1.572265625,1.333333333,2,1.101989746
0.003170013,0,0,2,1.042999268
0.002792358,1.584960938,2,2,1.029998779
0.007759094,1.572265625,1.333333333,1,1.131958008
0.005275726,1.362304688,2,1,1.070007324
0.003662109,0,2,2,0.946014404
0.001554489,1.791992188,2,2,1.088989258
0.004615784,1.62109375,2,1,1.029998779
0.00692749,2,1.333333333,2,0.98399353
0.002298355,1.391601563,2,2,1.078979492
0.005081177,1.922851563,2,1,1.045013428
0.004371643,1.688476563,2,2,0.946990967
0.004348755,1.499023438,0.666666667,2,1
0.00692749,1.456054688,2,2,0.988998413
0.002099991,1.572265625,2,2,1.157958984
0.003549576,1.392578125,2,2,1.098022461
0.004673004,1.572265625,1.333333333,1,1.081970215
0.003530502,1.2890625,2,2,0.947998047
0.004364014,1.643554688,2,2,0.921020508
0.009933472,1.431640625,2,1,0.942993164
0.007171631,1.912109375,2,2,0.996999741
0.000986099,1.576171875,1.333333333,2,1.026000977
0.00775528,1.572265625,1.333333333,2,1.065979004
0.005554199,1.346679688,2,1,0.946990967
0.005512238,1.572265625,2,2,1.086975098
0.005882263,1.591796875,0.666666667,2,1.065002441
0.008621216,1.643554688,1.333333333,2,1.018005371
0.007289886,1.404296875,2,2,1.142944336
0.006015778,1.732421875,0.666666667,2,1.045013428
0.001123428,1.572265625,2,2,1.04598999
0.004016876,1.663085938,1.333333333,2,1.109985352
0.006446838,1.740234375,1.333333333,1,1.081970215
0.004631042,1.572265625,2,2,1.119018555
0.001819611,1.572265625,2,2,1.020004272
0.00957489,1.834960938,2,2,0.990997314
0.005489349,1.763671875,0.666666667,2,1.041992188
0.006313324,1.643554688,1.333333333,2,1.061004639
0.003105164,1.466796875,2,2,0.947998047
0.003576279,1.200195313,0.666666667,2,1.011001587
0.001568794,1.591796875,2,2,0.991996765
0.006427765,1.747070313,2,2,1.022994995
0.00718689,1.440429688,0,2,1.044006348
0.00223732,0,1.333333333,1,1.058013916
2,2,2,2,2
0.004379272,1.630859375,0.666666667,2,1.049987793
0.003664017,1.529296875,2,2,1.049987793
0.002573013,1.572265625,1.333333333,2,1.010002136
0.006763458,1.763671875,2,2,1.04901123
0.007591248,1.76171875,2,2,0.942993164
0.005142212,1.400390625,1.333333333,2,0.967010498
0.006893158,1.572265625,1.333333333,1,0.991996765
0.004096985,1.868164063,2,2,0.960998535
0.006671906,1.572265625,0.666666667,2,1.009002686
0.001471519,1.643554688,1.333333333,2,1.067993164
0.003488541,1.732421875,0.666666667,2,1.04800415
0.004325867,1.677734375,0.666666667,2,1.040008545
0.005264282,1.606445313,2,2,1.040985107
0.000292778,1.572265625,2,2,1.154052734
0.006534576,1.688476563,1.333333333,2,1.026000977
0.006412506,1.270507813,0.666666667,1,1.072998047
0.004508972,1.834960938,2,2,1.156982422
0.004837036,1.400390625,2,2,0.954986572
0.005386353,1.572265625,0.666666667,1,1.031005859
0.012031555,1.912109375,2,1,0.989997864
0.004436493,1.572265625,2,2,1.064025879
0.000272989,1.583984375,1.333333333,2,1.104980469
0,1.674804688,2,2,1.151977539
0.003149033,1.32421875,2,2,1.137939453
0.008049011,1.912109375,1.333333333,2,1.020996094
0.002037048,1.572265625,2,2,1.096008301
0.004932404,1.868164063,2,2,1.088989258
0.001991272,1.572265625,2,2,0.979995728
0.006217957,1.463867188,1.333333333,2,1.093017578
0.012298584,1.684570313,2,1,1.053009033
0.004241943,1.572265625,2,2,1.035003662
0.00510788,0,0,2,1.054992676
0.006530762,1.564453125,1.333333333,1,1.031005859
0.009635925,1.83984375,0.666666667,2,0.995998383
0.012771606,1.576171875,0.666666667,2,1.032012939
0.006072998,1.501953125,0.666666667,2,0.977005005
0.012992859,1.576171875,1.333333333,2,1.170043945
0.011291504,1.576171875,2,1,1.172973633
0.008972168,1.413085938,0.666666667,2,0.973999023
0.005691528,1.576171875,1.333333333,2,1.049987793
0.018127441,1.732421875,1.333333333,2,1.126953125
0.009109497,1.864257813,0.666666667,1,1.041992188
0.022491455,1.6015625,2,2,1.217041016
0.008735657,1.932617188,0.666666667,2,1.072021484
0.062683105,1.732421875,1.333333333,2,1.078979492
0.01600647,1.692382813,1.333333333,1,1.085021973
0.01335907,1.360351563,0.666666667,2,1.036010742
0.007980347,1.577148438,0.666666667,2,0.940002441
0.010139465,1.576171875,0.666666667,2,0.972000122
0.010658264,1.879882813,1.333333333,2,1.128051758
0.010299683,1.577148438,0.666666667,2,0.918029785
0.013793945,1.576171875,0.666666667,2,0.979995728
0.013031006,1.732421875,0.666666667,2,0.967987061
0.014915466,0,0.666666667,1,0.993000031
0.015342712,1.883789063,0.666666667,2,0.981002808
0.009460449,1.576171875,0.666666667,2,0.997999191
0.010551453,1.576171875,1.333333333,2,1.166015625
0.020217896,0,1.333333333,2,1.189941406
0.00920105,1.88671875,0.666666667,2,1.07800293
0.007732391,1.576171875,1.333333333,1,1.188964844
0.015296936,1.704101563,0.666666667,1,1.099975586
0.008331299,0,0.666666667,2,0.970993042
0.007255554,1.87890625,0.666666667,2,1.04598999
0.008155823,1.814453125,0.666666667,1,1.055999756
0.014518738,1.630859375,1.333333333,2,1.117980957
0.018310547,1.637695313,0.666666667,2,1.098022461
0.019851685,1.732421875,0.666666667,1,0.994998932
0.009078979,1.576171875,0.666666667,2,0.988998413
0.034362793,1.615234375,2,2,1.271972656
0.013008118,1.412109375,0.666666667,2,1.055999756
0.006381989,1.576171875,0.666666667,2,1.041992188
0.012886047,1.6953125,0.666666667,2,1.032989502
0.010108948,1.576171875,1.333333333,1,1.094970703
0.006717682,1.576171875,0.666666667,2,0.954986572
0.010345459,1.413085938,0.666666667,2,0.940002441
0.004974365,1.501953125,0.666666667,1,0.946990967
0.011131287,1.6328125,0.666666667,2,1.022994995
0.007904053,1.489257813,1.333333333,2,1.053009033
0.022705078,1.576171875,1.333333333,2,1.141967773
0.00761795,1.590820313,0.666666667,1,0.946014404
0.013923645,1.576171875,0.666666667,2,1.022003174
0.019485474,1.586914063,2,2,1.238037109
0.011405945,1.413085938,1.333333333,2,1.111022949
0.019058228,1.360351563,0.666666667,2,1.052001953
0.018493652,1.732421875,2,2,1.259033203
0.010986328,1.576171875,0.666666667,2,0.988998413
0.006568909,1.91015625,1.333333333,2,1.109985352
0.020187378,1.932617188,1.333333333,1,1.177001953
0.011291504,1.576171875,0.666666667,2,1.033996582
0.007347107,1.576171875,0.666666667,2,0.963012695
0.008651733,1.732421875,0.666666667,2,1.018005371
0.01940918,1.787109375,2,2,1.187988281
0.011642456,1.576171875,1.333333333,2,1.013000488
0.014709473,1.559570313,0.666666667,2,0.970001221
0.017791748,1.576171875,2,2,1.208984375
0.010757446,1.586914063,0.666666667,2,1.035003662
0.01473999,1.807617188,0.666666667,2,1.037994385
0.017181396,1.36328125,1.333333333,2,1.168945313
0.009307861,0,1.333333333,1,1.065979004
0.004379272,1.630859375,0.666666667,2,1.049987793
2,2,2,2,2
0.011901855,1.552734375,0.666666667,2,1.067993164
0.013771057,1.576171875,1.333333333,2,1.07598877
0.016616821,1.732421875,0.666666667,2,1.018997192
0.010986328,1.578125,0.666666667,2,0.972000122
0.010726929,1.576171875,1.333333333,2,1.045013428
0.006217957,1.576171875,1.333333333,1,1.059997559
0.01209259,1.577148438,0.666666667,2,0.959014893
0.015419006,1.576171875,2,2,1.175048828
0.009384155,1.413085938,1.333333333,2,1.04901123
0.01209259,1.732421875,2,2,1.161010742
0.012008667,1.833984375,2,2,1.139038086
0.022918701,1.360351563,0.666666667,2,1
0.009658813,1.576171875,0.666666667,2,1.059997559
0.003513336,1.576171875,1.333333333,2,1.070983887
0.029525757,1.634765625,2,1,1.230957031
0.014938354,1.732421875,0.666666667,2,1.026000977
0.009506226,1.732421875,0.666666667,2,1.006000519
0.01940918,1.576171875,2,1,1.209960938
0.017883301,1.6328125,0.666666667,1,0.998999596
0.016693115,1.576171875,0.666666667,2,1.036010742
0.023391724,1.92578125,1.333333333,2,1.193969727
0.00548172,1.866210938,0.666666667,2,1.031005859
0.019485474,1.732421875,0.666666667,2,1.055999756
0.028152466,1.6328125,1.333333333,2,1.116027832
0.011871338,1.576171875,0.666666667,2,1.062011719
0.014312744,1.577148438,0.666666667,2,1.130981445
0.013725281,1.576171875,0.666666667,2,1.018005371
0.011314392,1.6015625,1.333333333,2,1.109008789
0.012138367,1.576171875,0.666666667,1,1.04800415
0.013046265,1.576171875,0.666666667,2,0.967987061
0.010551453,0,1.333333333,2,1.157958984
0.01121521,1.84375,1.333333333,1,1.01600647
0.005741119,1.51171875,2,2,1.045013428
0.013366699,1.504882813,2,2,1.032989502
0.002645493,1.829101563,2,2,0.979995728
0.007785797,1.448242188,1.333333333,2,1.049987793
0.007053375,1.448242188,0.666666667,1,1.062011719
0.008796692,1.15234375,2,2,0.908996582
0.003955841,1.504882813,1.333333333,2,1.109008789
0.024505615,1.552734375,1.333333333,2,1.042999268
0.011672974,1.814453125,2,1,1.170043945
0.021942139,1.857421875,0.666666667,2,0.975006104
0.004161835,1.552734375,2,2,1.01600647
0.0184021,1.614257813,1.333333333,2,1.083007813
0.026000977,1.484375,1.333333333,1,1.104980469
0.022689819,1.401367188,2,2,1.111022949
0.008178711,1.51171875,2,2,0.966003418
0.007766724,1.504882813,2,2,0.959991455
0.009292603,1.609375,1.333333333,2,1.141967773
0.015571594,1.51171875,2,2,0.966003418
0.010154724,1.504882813,2,2,0.95300293
0.009895325,1.609375,2,2,0.95300293
0.007850647,0,2,1,0.959991455
0.011253357,1.604492188,2,2,1.061004639
0.007419586,1.504882813,2,2,0.975006104
0.030044556,1.448242188,1.333333333,2,1.088989258
0.003440857,0,0,2,1.018005371
0.005821228,1.255859375,2,2,1.003000259
0.005737305,1.448242188,1.333333333,1,1.070007324
0.007965088,1.12890625,2,1,1.022003174
0.007698059,0,2,2,0.947998047
0.004180908,1.653320313,2,2,1.010002136
0.007701874,1.536132813,2,1,1
0.007404327,1.529296875,1.333333333,2,1.064025879
0.025634766,1.903320313,2,2,1.042999268
0.012168884,1.609375,2,1,1.124023438
0.008499146,1.504882813,2,2,0.975997925
0.012634277,1.870117188,0.666666667,2,0.973007202
0.006698608,1.646484375,2,2,1.010002136
0.018859863,1.448242188,2,2,1.006999969
0.020706177,1.857421875,2,2,0.997999191
0.018341064,1.510742188,1.333333333,1,1.125
0.005203247,1.7734375,2,2,0.931030273
0.008491516,1.15234375,2,2,0.929992676
0.007987976,1.829101563,2,1,0.934997559
0.007507324,1.58984375,2,2,1.026000977
0.013404846,1.497070313,1.333333333,2,1.173950195
0.026000977,1.510742188,1.333333333,2,1.104003906
0.012435913,1.853515625,2,1,0.938995361
0.011505127,1.448242188,2,2,0.988998413
0.016082764,1.463867188,0.666666667,2,0.975997925
0.010002136,1.15234375,1.333333333,2,1.003000259
0.01348877,1.401367188,2,2,0.967987061
0.008842468,1.606445313,0.666666667,2,0.991996765
