Tipping the Velvet,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Body of Evidence (Kay Scarpetta, #2)","{'Suspense', 'Fiction', 'Mystery', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Saga #1,"{'Speculative fiction', 'Fantasy', 'Young adult literature', 'Vampire fiction', 'Romance novel', 'Fiction', 'Horror'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy'}"
From a Buick 8,"{'Speculative fiction', 'Fantasy', 'Fiction', 'Science Fiction', 'Horror'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
The Time Machine/The Invisible Man,"{'Albino bias', 'Speculative fiction', 'Fiction', 'Science', 'Scientific romance', 'Novel', ""Children's literature"", 'Science Fiction', 'Horror'}","{'Adventure', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy', 'Documentary'}"
"Anybody Out There? (Walsh Family, #4)","{'War novel', 'Black comedy', 'Satire', 'Absurdist fiction', 'Anti-war', 'Historical fiction'}","{'History', 'Comedy', 'War', 'Mystery', 'Drama'}"
"A Christmas Carol, The Chimes and The Cricket on the Hearth",{'Novella'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
Dad Is Fat,"{'Young adult literature', ""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Dead Souls,{'Fiction'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Crown (The Selection, #5)","{'History', 'Novel'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
"Pop Goes the Weasel (Alex Cross, #5)","{'Suspense', 'Fiction', 'Mystery', 'Thriller'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
We,"{'Utopian and dystopian fiction', 'Dystopia', 'Speculative fiction', 'Science Fiction'}","{'Fantasy', 'Sci-Fi'}"
Pigs in Heaven,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Ghost Brigades (Old Man's War, #2)","{'Speculative fiction', 'Science Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Cry, the Beloved Country","{""Children's literature"", 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Confessions of an Ugly Stepsister,"{'Fantasy', 'Speculative fiction', 'Parallel novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Inkdeath (Inkworld, #3)","{'Fantasy', 'Young adult literature', 'Speculative fiction', 'Bildungsroman'}","{'Family', 'Adventure', 'Fantasy', 'Sci-Fi'}"
Foundation's Edge (Foundation #4),"{'Speculative fiction', 'Science Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Jude the Obscure,{},{}
The Odessa File,"{'Mystery', 'Suspense', 'Thriller', 'Novel', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Faceless Killers (Kurt Wallander, #1)","{'Mystery', 'Suspense', 'Novel', 'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
The Confession,{},{}
Lightning,"{'Speculative fiction', 'Fiction', 'Fantasy', 'Young adult literature', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Cat and Mouse (Alex Cross, #4)","{'Mystery', 'Suspense', 'Thriller', 'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
The Couple Next Door,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Hallowed (Unearthly, #2)","{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Pillars of Creation (Sword of Truth, #7)","{'Fantasy', 'High fantasy', 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Built to Last: Successful Habits of Visionary Companies,"{""Children's literature"", 'Speculative fiction', 'Fiction', 'Dystopia', 'Utopian and dystopian fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Lunatic Cafe (Anita Blake, Vampire Hunter #4)","{'Speculative fiction', 'Mystery', 'Fantasy', 'Fiction', 'Horror'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Fantasy'}"
"John Dies at the End (John Dies at the End, #1)","{'Comic novel', 'Horror'}","{'Comedy', 'Horror'}"
Solaris,"{'Psychological novel', 'Speculative fiction', 'Science Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Black Cauldron (The Chronicles of Prydain #2),"{'Fantasy', 'Speculative fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The First Phone Call from Heaven,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The A.B.C. Murders (Hercule Poirot, #13)","{'Fiction', ""Children's literature"", 'Mystery', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Lover Reborn (Black Dagger Brotherhood, #10)","{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
"Dragons of Spring Dawning (Dragonlance: Chronicles, #3)","{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Altered Carbon (Takeshi Kovacs, #1)","{'Speculative fiction', 'Science Fiction', 'Hardboiled'}","{'Adult', 'Sci-Fi', 'Mystery', 'Crime', 'Fantasy'}"
"The Sum of All Fears (Jack Ryan Universe, #7)","{'Speculative fiction', 'Thriller', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Saga, Vol. 2 (Saga, #2)","{'Speculative fiction', 'Fantasy', 'Young adult literature', 'Vampire fiction', 'Romance novel', 'Fiction', 'Horror'}","{'Adventure', 'Adult', 'Sci-Fi', 'Horror', 'Romance', 'Fantasy'}"
"The Enemy (Jack Reacher, #8)","{'Mystery', 'Suspense', 'Thriller', 'Novel', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Flash Boys: A Wall Street Revolt,"{'Fiction', 'Suspense', 'Novel'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
The Life and Times of the Thunderbolt Kid,"{'Biography', 'Humour', 'Memoir', 'Autobiography', 'Non-fiction'}","{'Documentary', 'History', 'Biography', 'Comedy'}"
"Tis (Frank McCourt, #2)",{'Memoir'},{'Biography'}
"Fairest (The Lunar Chronicles, #3.5)","{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Last Wish (The Witcher, #1)","{'Fiction', 'Drama', 'Thriller', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy', 'Drama'}"
Foucault's Pendulum,{'Speculative fiction'},"{'Fantasy', 'Sci-Fi'}"
"The 5th Horseman (Women's Murder Club, #5)",{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Kushiel's Dart (Phèdre's Trilogy, #1)","{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
"Maisie Dobbs (Maisie Dobbs, #1)",{'Mystery'},"{'Mystery', 'Thriller'}"
"Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood, #4)","{'Young adult literature', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Feet of Clay (Discworld, #19; City Watch, #3)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Skinny Legs and All,"{'Speculative fiction', 'Mystery', 'Suspense', 'Novel', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
"In Flight (Up in the Air, #1)","{'Speculative fiction', 'Mystery', 'Suspense', 'Novel', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
"All-American Girl (All-American Girl, #1)","{'Young adult literature', ""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Neither Here nor There: Travels in Europe,"{'Biography', 'Humour', 'Memoir', 'Autobiography', 'Non-fiction'}","{'Documentary', 'History', 'Biography', 'Comedy'}"
Boy Meets Boy,"{'Young adult literature', 'Romance novel'}","{'Adult', 'Adventure', 'Romance'}"
The Inheritance of Loss,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"A Darkness At Sethanon (The Riftwar Saga, #4)","{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
The Sorrows of Young Werther,{'Epistolary novel'},{'Drama'}
"At Grave's End (Night Huntress, #3)","{""Children's literature"", 'Mystery', 'Absurdist fiction', 'Novel', 'Steampunk', 'Fiction', 'Gothic fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Fantasy'}"
"Flyte (Septimus Heap, #2)","{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
ساق البامبو,{},{}
"Unnatural Exposure (Kay Scarpetta, #8)","{'Mystery', 'Suspense', 'Novel', 'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"The Ask and the Answer (Chaos Walking, #2)","{'Young adult literature', ""Children's literature"", 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Scarlett,"{'History', 'Travel', 'Romance novel', 'Novel', 'Fiction', 'Historical fiction'}","{'Adventure', 'History', 'Adult', 'Sci-Fi', 'War', 'Romance', 'Fantasy', 'Documentary'}"
"Bloody Bones (Anita Blake, Vampire Hunter #5)","{'Speculative fiction', 'Mystery', 'Fantasy', 'Fiction', 'Horror'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Fantasy'}"
This Side of Paradise,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Seven Days in the Art World,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Children of Húrin,"{'Fantasy', 'High fantasy', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Mr. Popper's Penguins,"{""Children's literature""}","{'Adventure', 'Fantasy'}"
"Shadow Puppets (Ender's Shadow, #3)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Trumpet of the Swan,"{'Fiction', 'Speculative fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Tenth of December,"{'Speculative fiction', 'Thriller', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
The Millionaire Next Door: The Surprising Secrets of Americas Wealthy,"{'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Don't Judge a Girl by Her Cover (Gallagher Girls, #3)",{'Young adult literature'},{'Adventure'}
"Chronicles, Vol. 1",{},{}
Dreams of Joy (Shanghai Girls #2),{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
Tell Me Your Dreams,{'Thriller'},"{'Mystery', 'Thriller', 'Crime'}"
"By the Shores of Silver Lake  (Little House, #5)","{'Western', ""Children's literature"", 'Fiction'}","{'Western', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Player of Games (Culture, #2)","{'Speculative fiction', 'Science Fiction'}","{'Fantasy', 'Sci-Fi'}"
The Cricket in Times Square,"{""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Five Dysfunctions of a Team: A Leadership Fable,{},{}
"Everything We Keep (Everything We Keep, #1)","{'Fiction', 'Thriller'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"The Mighty Storm (The Storm, #1)","{'Young adult literature', ""Children's literature""}","{'Adventure', 'Fantasy'}"
The Girl with the Lower Back Tattoo,"{'Autobiographical novel', 'Fiction'}","{'Biography', 'Adventure', 'Fantasy', 'Sci-Fi'}"
Esperanza Rising,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Killing Dance (Anita Blake, Vampire Hunter, #6)","{'Romance novel', 'Mystery', 'Crime Fiction', 'Gothic fiction'}","{'Adult', 'Horror', 'Romance', 'Mystery', 'Thriller', 'Crime'}"
Beyond Good and Evil,{'Philosophy'},{}
The Watsons Go to Birmingham - 1963,"{""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"The Immortal Rules (Blood of Eden, #1)","{'Science Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Lasher (Lives of the Mayfair Witches, #2)","{'Speculative fiction', 'Fantasy', 'Fiction', 'Science Fiction', 'Horror', 'Gothic fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Thriller', 'Fantasy'}"
Yellow Crocus,"{'Fantasy', 'Speculative fiction', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"All That Remains (Kay Scarpetta, #3)","{'Suspense', 'Fiction', 'Mystery', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
The Regulators,"{'Speculative fiction', 'Science Fiction', 'Horror'}","{'Fantasy', 'Sci-Fi', 'Horror'}"
Season of Mists (The Sandman #4),{},{}
Judge & Jury,"{'Suspense', 'Fiction', 'Mystery', 'Novel'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Fantasy'}"
Silas Marner,"{'Fiction', 'Speculative fiction', 'Novel', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Kidnapped (David Balfour, #1)","{""Children's literature"", 'Adventure novel', 'Historical novel', 'Fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
Beautiful Boy: A Father's Journey Through His Son's Addiction,"{'Satire', 'Fiction', 'Historical novel', 'Roman à clef'}","{'Adventure', 'History', 'Sci-Fi', 'Biography', 'War', 'Comedy', 'Fantasy', 'Drama'}"
The Cask of Amontillado,"{'Short story', 'Horror'}","{'Horror', 'Short'}"
Metamorphoses,{'Picaresque novel'},{'Adventure'}
In the Time of the Butterflies,"{'Non-fiction novel', 'Novel', 'Historical fiction'}","{'Adventure', 'History', 'Sci-Fi', 'Fantasy', 'Documentary'}"
"Half-Blood (Covenant, #1)","{'Fantasy', 'Young adult literature', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Legend of Sleepy Hollow (Graphic Novel),{'Speculative fiction'},"{'Fantasy', 'Sci-Fi'}"
"Bitter Is the New Black: Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",{},{}
The Witness,{'Historical fiction'},{'History'}
Angle of Repose,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Tinker, Tailor, Soldier, Spy",{'Spy fiction'},"{'Mystery', 'Thriller'}"
"Lord Brocktree (Redwall, #13)","{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
My Friend Leonard,"{'Fiction', 'Memoir'}","{'Biography', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"Golden Fool (Tawny Man, #2)","{'Fantasy', 'Speculative fiction'}","{'Fantasy', 'Sci-Fi'}"
"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Scorpia (Alex Rider, #5)","{'Spy fiction', ""Children's literature"", 'Adventure novel', 'Thriller'}","{'Adventure', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"One False Note (The 39 Clues, #2)","{""Children's literature"", 'Adventure novel'}","{'Adventure', 'Fantasy'}"
"Echo Burning (Jack Reacher, #5)","{'Mystery', 'Suspense', 'Thriller', 'Novel', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Naked Empire (Sword of Truth, #8)","{'Fantasy', 'High fantasy', 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Stranger,"{'Existentialism', 'Suspense', 'Absurdist fiction', 'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
A Passage to India,"{'Romance novel', 'Fiction', 'Novel'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
"The Mammoth Hunters (Earth's Children, #3)","{'Speculative fiction', 'Fantasy', 'Historical novel', 'Fiction', 'Historical fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
"Love Story (Love Story, #1)","{'Romance novel', 'Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
"The Winds of War (The Henry Family, #1)","{'War novel', ""Children's literature"", 'Fiction'}","{'Adventure', 'History', 'Sci-Fi', 'War', 'Fantasy'}"
"The Wind Through the Keyhole (The Dark Tower, #4.5)","{'Western fiction', 'Fantasy', 'Science Fiction'}","{'Western', 'Adventure', 'Fantasy', 'Sci-Fi'}"
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,"{'Fiction', 'Novel', 'Historical fiction'}","{'History', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"Ascend (Trylle, #3)",{'Fantasy'},{'Fantasy'}
"The Keeper of Lost Causes (Department Q, #1)",{},{}
Fool,"{'Speculative fiction', 'Fantasy', 'Fiction', 'Science Fiction', 'Horror', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Thriller', 'Crime', 'Fantasy'}"
"Storm Warning (The 39 Clues, #9)","{""Children's literature"", 'Adventure novel'}","{'Adventure', 'Fantasy'}"
"Persuader (Jack Reacher, #7)","{'Mystery', 'Suspense', 'Thriller', 'Novel', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Flaggermusmannen (Harry Hole, #1)",{'Crime Fiction'},"{'Thriller', 'Crime'}"
"Blood Brothers (Sign of Seven, #1)","{'Adventure novel', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Catching Jordan,"{'Speculative fiction', 'Suspense', 'Horror', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Fantasy'}"
There Was an Old Lady Who Swallowed a Fly,"{'Fantasy', ""Children's literature"", 'Speculative fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Way of the Peaceful Warrior: A Book That Changes Lives,"{'Fiction', 'Autobiography'}","{'Biography', 'Adventure', 'Fantasy', 'Sci-Fi'}"
The Satanic Verses,"{'Speculative fiction', ""Children's literature"", 'Magic realism', 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Winning,"{'Romance novel', 'Mystery', 'Crime Fiction', 'Gothic fiction'}","{'Adult', 'Horror', 'Romance', 'Mystery', 'Thriller', 'Crime'}"
"Collide (Collide, #1)","{'Speculative fiction', 'Science Fiction'}","{'Fantasy', 'Sci-Fi'}"
"The Beekeeper's Apprentice (Mary Russell, #1)","{'Detective fiction', 'Mystery'}","{'Mystery', 'Thriller'}"
"Pyramids (Discworld, #7)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Silverthorn (The Riftwar Saga, #3)","{'Speculative fiction', 'Fantasy', 'Romance novel', 'Fiction', 'Science Fiction'}","{'Adventure', 'Adult', 'Sci-Fi', 'Romance', 'Fantasy'}"
Before I Die,{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
Keeping the Moon,"{'Young adult literature', ""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Chainfire (Sword of Truth, #9)","{'Speculative fiction', 'Fantasy', 'High fantasy', 'Fiction', 'Science Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Confessor (Sword of Truth, #11)","{'Speculative fiction', 'Fantasy', 'High fantasy', 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Rabbit, Run (Rabbit Angstrom #1)","{""Children's literature"", 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Pit and the Pendulum,"{'Short story', 'Speculative fiction', 'Horror'}","{'Horror', 'Fantasy', 'Sci-Fi', 'Short'}"
"Lords and Ladies (Discworld, #14; Witches #4)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Thud! (Discworld, #34; City Watch #7)","{'Fantasy', 'Fiction', 'Novel'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"His Majesty's Dragon (Temeraire, #1)","{'Fantasy', 'Speculative fiction', 'Alternate history'}","{'History', 'Fantasy', 'Sci-Fi'}"
"My Side of the Mountain (Mountain, #1)","{'Young adult literature', ""Children's literature""}","{'Adventure', 'Fantasy'}"
"The Winter Sea (Slains, #1)","{'Romance novel', 'Mystery', 'Crime Fiction', 'Gothic fiction'}","{'Adult', 'Horror', 'Romance', 'Mystery', 'Thriller', 'Crime'}"
"The Sword Thief (The 39 Clues, #3)","{'Speculative fiction', 'Fiction', 'Fantasy', 'Young adult literature', ""Children's literature""}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Coma,"{'Speculative fiction', 'Thriller', 'Horror', 'Fiction'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
"Into the Wild (Warriors, #1)","{'Fantasy', ""Children's literature""}","{'Adventure', 'Fantasy'}"
Swan Song,"{'Speculative fiction', 'Apocalyptic and post-apocalyptic fiction', 'Dystopia', 'Novel', 'Science Fiction', 'Horror'}","{'Adventure', 'Fantasy', 'Sci-Fi', 'Horror'}"
"Perdido Street Station (Bas-Lag, #1)","{'Dystopia', 'Speculative fiction', 'Science Fiction'}","{'Fantasy', 'Sci-Fi'}"
"Need (Need, #1)",{'Science Fiction'},{'Sci-Fi'}
"Witches Abroad (Discworld, #12; Witches #3)","{'Fantasy', 'Speculative fiction', 'Science Fiction', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
The Legend of Sleepy Hollow and Other Stories,{'Speculative fiction'},"{'Fantasy', 'Sci-Fi'}"
"Captain's Fury (Codex Alera, #4)","{'Fantasy', 'High fantasy', 'Speculative fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Damned (Damned, #1)",{},{}
Rules,"{""Children's literature"", 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
Swamplandia!,"{'Magic realism', 'Bildungsroman'}","{'Family', 'Fantasy'}"
"The Last Coyote (Harry Bosch, #4; Harry Bosch Universe, #4)","{'Speculative fiction', 'Mystery', 'Suspense', 'Fiction', 'Crime Fiction'}","{'Adventure', 'Sci-Fi', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
Villette,{'Speculative fiction'},"{'Fantasy', 'Sci-Fi'}"
Reamde,{'Techno-thriller'},"{'Thriller', 'Sci-Fi'}"
"Soul Music (Discworld, #16; Death, #3)","{'Speculative fiction', 'Fantasy', 'Music', 'Fiction', 'Science Fiction'}","{'Music', 'Adventure', 'Fantasy', 'Sci-Fi'}"
"Casino Royale (James Bond, #1)",{'Spy fiction'},"{'Mystery', 'Thriller'}"
"The Bronze Horseman (The Bronze Horseman, #1)",{'Novel'},"{'Adventure', 'Fantasy', 'Sci-Fi'}"
Sula,"{""Children's literature"", 'Novel', 'Fiction'}","{'Adventure', 'Fantasy', 'Sci-Fi'}"
"Black House (The Talisman, #2)","{'Speculative fiction', 'Mystery', 'Fantasy', 'Suspense', 'Thriller', 'Fiction', 'Horror'}","{'Adventure', 'Sci-Fi', 'Horror', 'Mystery', 'Thriller', 'Crime', 'Fantasy'}"
The Spy Who Came In from the Cold,{'Spy fiction'},"{'Mystery', 'Thriller'}"
